course_id,course_title,skill,skill_category,skill_difficulty,confidence,extraction_method,cluster
C13538,"Practicing Collaborative, Continuous Improvement",collaborative,extracted,intermediate,0.6,nlp_extraction,0
C13540,Modeling Time Series and Sequential Data,time series,data_science,intermediate,0.9,taxonomy_match,0
C13546,Java Servlets Case Study - Email Marketing Tool,java,programming,intermediate,0.9,taxonomy_match,0
C13546,Java Servlets Case Study - Email Marketing Tool,email marketing,marketing,intermediate,0.9,taxonomy_match,0
C13551,Create and manage a project dashboard with Wrike,a project dashboard,extracted,intermediate,0.6,nlp_extraction,2
C13552,Create an Infographic in Canva,an infographic,extracted,intermediate,0.6,nlp_extraction,3
C13552,Create an Infographic in Canva,canva,extracted,intermediate,0.6,nlp_extraction,0
C13556,Introduction to Java and Object-Oriented Programming,java,programming,intermediate,0.9,taxonomy_match,0
C13556,Introduction to Java and Object-Oriented Programming,object-oriented programming,software_engineering,intermediate,0.9,taxonomy_match,0
C13559,Introduction to C++ Programming: Build a Calculator,c++,programming,intermediate,0.9,taxonomy_match,0
C13559,Introduction to C++ Programming: Build a Calculator,introduction,extracted,intermediate,0.6,nlp_extraction,0
C13559,Introduction to C++ Programming: Build a Calculator,c++ programming,extracted,intermediate,0.6,nlp_extraction,0
C13559,Introduction to C++ Programming: Build a Calculator,a calculator,extracted,intermediate,0.6,nlp_extraction,0
C13565,Machine Learning: an overview,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13570,YouTube Optimization: Grow Your Presence,optimization,mathematics,advanced,0.9,taxonomy_match,0
C13572,AWS: Databases,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C13575,A Tour of Google Cloud Sustainability,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13576,Natural Language Processing in Microsoft Azure,natural language processing,data_science,intermediate,0.9,taxonomy_match,0
C13576,Natural Language Processing in Microsoft Azure,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C13579,Learn Object-Oriented Programming with PHP,object-oriented programming,software_engineering,intermediate,0.9,taxonomy_match,0
C13579,Learn Object-Oriented Programming with PHP,php,programming,intermediate,0.9,taxonomy_match,0
C13582,Fundamentals of Object-Oriented Programming - C++,object-oriented programming,software_engineering,intermediate,0.9,taxonomy_match,0
C13582,Fundamentals of Object-Oriented Programming - C++,c++,programming,intermediate,0.9,taxonomy_match,0
C13583,AI & Deep Learning Concepts and Applications,deep learning,data_science,advanced,0.9,taxonomy_match,4
C13587,C++ Programming: Classes and Data,c++,programming,intermediate,0.9,taxonomy_match,0
C13589,Use Go Code to Work with Google Cloud Data Sources,go,programming,intermediate,0.9,taxonomy_match,0
C13589,Use Go Code to Work with Google Cloud Data Sources,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13589,Use Go Code to Work with Google Cloud Data Sources,code,extracted,intermediate,0.6,nlp_extraction,0
C13593,Introdução à Ciência da Computação com Python Parte 2,python,programming,intermediate,0.9,taxonomy_match,0
C13594,"JavaScript Interview Prep: Explain Hoisting, Scope, Arrow Functions, Fetch",javascript,programming,intermediate,0.9,taxonomy_match,0
C13598,Programación Orientada a Objetos con Java,java,programming,intermediate,0.9,taxonomy_match,0
C13607,Architecting in AWS,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C13611,Git Fundamentals – Getting Started with Git and GitHub,git,software_engineering,intermediate,0.9,taxonomy_match,0
C13619,Responsible AI for Digital Leaders with Google Cloud,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13622,Skills and Best Practices for Cloud Support Associates,skills,extracted,intermediate,0.6,nlp_extraction,0
C13622,Skills and Best Practices for Cloud Support Associates,best practices,extracted,intermediate,0.6,nlp_extraction,12
C13622,Skills and Best Practices for Cloud Support Associates,cloud support associates,extracted,intermediate,0.6,nlp_extraction,1
C13623,Create a business mind map with Coggle,a business mind map,extracted,intermediate,0.6,nlp_extraction,14
C13624,Semantic HTML & Accessibility,html,programming,intermediate,0.9,taxonomy_match,0
C13628,Functional Program Design in Scala,scala,programming,intermediate,0.9,taxonomy_match,0
C13628,Functional Program Design in Scala,functional program design,extracted,intermediate,0.6,nlp_extraction,9
C13630,IBM COBOL Basic Testing and Debugging,testing,software_engineering,intermediate,0.9,taxonomy_match,0
C13630,IBM COBOL Basic Testing and Debugging,debugging,software_engineering,intermediate,0.9,taxonomy_match,0
C13632,Visualizing Data & Communicating Results in R with RStudio,r,programming,intermediate,0.9,taxonomy_match,0
C13635,Data Processing with Azure,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C13637,Understanding Corporate Communications,corporate communications,extracted,intermediate,0.6,nlp_extraction,0
C13642,Communicate UX Research with Empathy Maps in Miro,research,analytical,intermediate,0.9,taxonomy_match,0
C13644,Accounting Fundamentals,accounting,finance,intermediate,0.9,taxonomy_match,0
C13645,Prep for Microsoft Azure Data Engineer Associate Cert DP-203,azure,cloud_computing,intermediate,0.9,taxonomy_match,0
C13647,Chatbots for Beginners: A Complete Guide to Build Chatbots,a complete guide,extracted,intermediate,0.6,nlp_extraction,0
C13647,Chatbots for Beginners: A Complete Guide to Build Chatbots,chatbots,extracted,intermediate,0.6,nlp_extraction,0
C13649,Essential Google Cloud Infrastructure: Core Services 한국어,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13651,Skill Up with Python: Web Development Recipes,python,programming,intermediate,0.9,taxonomy_match,0
C13651,Skill Up with Python: Web Development Recipes,web development,software_engineering,intermediate,0.9,taxonomy_match,0
C13654,Apply Generative Adversarial Networks (GANs),generative adversarial networks,extracted,intermediate,0.6,nlp_extraction,0
C13654,Apply Generative Adversarial Networks (GANs),gans,extracted,intermediate,0.6,nlp_extraction,0
C13658,Object-Oriented Programming and GUI with Python,object-oriented programming,software_engineering,intermediate,0.9,taxonomy_match,0
C13658,Object-Oriented Programming and GUI with Python,python,programming,intermediate,0.9,taxonomy_match,0
C13660,Cost Accounting: Profit and Loss Calculation,accounting,finance,intermediate,0.9,taxonomy_match,0
C13662,Regulated Competition in Healthcare Systems: Theory & Practice,healthcare systems,extracted,intermediate,0.6,nlp_extraction,0
C13662,Regulated Competition in Healthcare Systems: Theory & Practice,theory,extracted,intermediate,0.6,nlp_extraction,0
C13662,Regulated Competition in Healthcare Systems: Theory & Practice,practice,extracted,intermediate,0.6,nlp_extraction,0
C13668,Build Your First React Website,react,programming,intermediate,0.9,taxonomy_match,0
C13668,Build Your First React Website,your first react website,extracted,intermediate,0.6,nlp_extraction,5
C13670,Object Oriented Java,java,programming,intermediate,0.9,taxonomy_match,0
C13672,Master Apple Device Deployment with Microsoft Intune (2025),master apple device deployment,extracted,intermediate,0.6,nlp_extraction,8
C13672,Master Apple Device Deployment with Microsoft Intune (2025),microsoft intune,extracted,intermediate,0.6,nlp_extraction,0
C13673,Architecting Google Kubernetes Engine: Workloads in italiano,kubernetes,cloud_computing,advanced,0.9,taxonomy_match,0
C13674,Building AI Agents with DeepSeek using Make.com,building,extracted,intermediate,0.6,nlp_extraction,0
C13674,Building AI Agents with DeepSeek using Make.com,agents,extracted,intermediate,0.6,nlp_extraction,0
C13674,Building AI Agents with DeepSeek using Make.com,deepseek,extracted,intermediate,0.6,nlp_extraction,0
C13675,Statistics for Genomic Data Science,statistics,data_science,intermediate,0.9,taxonomy_match,0
C13677,Create a Customer Satisfaction Survey in Qualtrics,a customer satisfaction survey,extracted,intermediate,0.6,nlp_extraction,0
C13678,Introduction to Data Analytics on Google Cloud ,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13682,Learn About JSON with JavaScript,javascript,programming,intermediate,0.9,taxonomy_match,0
C13682,Learn About JSON with JavaScript,json,extracted,intermediate,0.6,nlp_extraction,0
C13684,Building Alliances in Global Health: From Global to Local,alliances,extracted,intermediate,0.6,nlp_extraction,0
C13684,Building Alliances in Global Health: From Global to Local,global health,extracted,intermediate,0.6,nlp_extraction,0
C13687,Introduction to Unity and Basic C# Scripting,c#,programming,intermediate,0.9,taxonomy_match,0
C13688,Java for Android,java,programming,intermediate,0.9,taxonomy_match,0
C13690,Infrastructure as Code with Terraform,infrastructure as code,cloud_computing,intermediate,0.9,taxonomy_match,0
C13690,Infrastructure as Code with Terraform,terraform,cloud_computing,intermediate,0.9,taxonomy_match,0
C13692,Web Hacker's Toolbox - Tools Used by Successful Hackers,successful hackers,extracted,intermediate,0.6,nlp_extraction,0
C13693,Feature Engineering - 한국어,feature engineering,data_science,intermediate,0.9,taxonomy_match,0
C13694,Building Applications with Eventarc on Google Cloud,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13695,"Advanced Machine Learning, Big Data, and Deep Learning",machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13695,"Advanced Machine Learning, Big Data, and Deep Learning",big data,data_science,intermediate,0.9,taxonomy_match,11
C13695,"Advanced Machine Learning, Big Data, and Deep Learning",deep learning,data_science,advanced,0.9,taxonomy_match,4
C13696,Python Project for Data Science,python,programming,intermediate,0.9,taxonomy_match,0
C13697,Using Video in Social Media Posts with Canva,video,extracted,intermediate,0.6,nlp_extraction,0
C13697,Using Video in Social Media Posts with Canva,social media posts,extracted,intermediate,0.6,nlp_extraction,0
C13698,Computational Thinking with JavaScript 4: Create & Deploy,javascript,programming,intermediate,0.9,taxonomy_match,0
C13701,Using Community Code,community code,extracted,intermediate,0.6,nlp_extraction,0
C13705,Description Design for Interactive Learning Resources,description design,extracted,intermediate,0.6,nlp_extraction,9
C13705,Description Design for Interactive Learning Resources,interactive learning resources,extracted,intermediate,0.6,nlp_extraction,0
C13706,Navigate Your Dream Studio Job: Thrive in 3D Animation,animation,multimedia,intermediate,0.9,taxonomy_match,0
C13709,Using Data Analytics in Supply Chain,data analytics,extracted,intermediate,0.6,nlp_extraction,0
C13709,Using Data Analytics in Supply Chain,supply chain,extracted,intermediate,0.6,nlp_extraction,0
C13710,"Smart Analytics, Machine Learning, and AI on GCP - Italiano",machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13711,Generative AI for Data Visualization and Data Storytelling,data visualization,data_science,intermediate,0.9,taxonomy_match,11
C13711,Generative AI for Data Visualization and Data Storytelling,storytelling,communication,intermediate,0.9,taxonomy_match,0
C13712,Introduction to Applied Machine Learning,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C13712,Introduction to Applied Machine Learning,introduction,extracted,intermediate,0.6,nlp_extraction,0
C13712,Introduction to Applied Machine Learning,applied machine learning,extracted,intermediate,0.6,nlp_extraction,4
C13713,Developing Generative AI Solutions,generative ai solutions,extracted,intermediate,0.6,nlp_extraction,0
C13715,Tesla Stock Price Prediction using Facebook Prophet,tesla stock price prediction,extracted,intermediate,0.6,nlp_extraction,0
C13715,Tesla Stock Price Prediction using Facebook Prophet,facebook prophet,extracted,intermediate,0.6,nlp_extraction,0
C13717,Wireshark for Packet Capture: Analyze web traffic,wireshark,extracted,intermediate,0.6,nlp_extraction,0
C13717,Wireshark for Packet Capture: Analyze web traffic,packet capture,extracted,intermediate,0.6,nlp_extraction,0
C13717,Wireshark for Packet Capture: Analyze web traffic,web traffic,extracted,intermediate,0.6,nlp_extraction,0
C13721,Human-Centered Design for Inclusive Innovation,human-centered design,extracted,intermediate,0.6,nlp_extraction,9
C13721,Human-Centered Design for Inclusive Innovation,inclusive innovation,extracted,intermediate,0.6,nlp_extraction,0
C13722,Data Visualization,data visualization,data_science,intermediate,0.9,taxonomy_match,11
C13724,Structured Query Language (SQL) using SAS ,sql,programming,intermediate,0.9,taxonomy_match,0
C13724,Structured Query Language (SQL) using SAS ,(sql,extracted,intermediate,0.6,nlp_extraction,0
C13729,H2O.ai Agents : From Theory to Practice,theory,extracted,intermediate,0.6,nlp_extraction,0
C13731,Vector Calculus for Engineers,calculus,mathematics,intermediate,0.9,taxonomy_match,0
C13733,Business Transformation with Google Cloud auf Deutsch,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C13737,Continuous Integration and Continuous Delivery (CI/CD),ci/cd,software_engineering,intermediate,0.9,taxonomy_match,0
C13739,Exploring Algorithmic Bias as a Policy Issue: A Teach-Out,algorithmic bias,extracted,intermediate,0.6,nlp_extraction,0
C13739,Exploring Algorithmic Bias as a Policy Issue: A Teach-Out,a policy issue,extracted,intermediate,0.6,nlp_extraction,0
